particle concentration [ppm],q [1/A],mean intensity [a.u.],standard deviation of intensity [a.u.],background-subtracted intensity [a.u.],standard deviation of background-subtracted intensity [a.u.]
0.0001,0.06050583747849232,28.434104046242773,0.19785164503618202,-0.101156069364162,0.23489340979099868
0.0001,0.0606853733517551,28.438586956521743,0.3008396955547876,-0.1545289855072376,0.3165696983662083
0.0001,0.060864909165721,28.40207156308851,0.2487590716976943,-0.24011299435029088,0.27676985254606834
0.0001,0.06104444492021463,28.39504587155963,0.2098348655945846,-0.29155963302752497,0.27349404012551004
0.0001,0.06122398061506063,28.362030075187967,0.24325690462235092,-0.36898496240602086,0.32244009374438204
0.0001,0.06140351625008354,28.3468809073724,0.22671113048406302,-0.3595463137996191,0.32822242601953877
0.0001,0.061583051825108,28.3411131059246,0.24072050019576133,-0.2811490125673224,0.3243159052286562
0.0001,0.061762587339958645,28.35681818181818,0.21971688781210152,-0.18503787878787747,0.3254983222248502
0.0001,0.06194212279446003,28.417297297297296,0.24959111111961257,-0.09171171171171366,0.34294347412176723
0.0001,0.06212165818843676,28.402782931354363,0.26944428944129384,-0.15287569573283122,0.3468610828448838
0.0001,0.06230119352171348,28.356830601092895,0.19697826098474075,-0.2251366120218563,0.2914192843986139
0.0001,0.06248072879411476,28.31520146520146,0.20252377570277919,-0.27051282051282044,0.2880961695640782
0.0001,0.06266026400546522,28.33191094619666,0.2274274585924117,-0.22875695732838608,0.3164037794892501
0.0001,0.06283979915558947,28.29748653500898,0.2113099823200774,-0.312746858168758,0.2908354942625608
0.0001,0.06301933424431212,28.300537634408602,0.18587961868065372,-0.2851254480286727,0.23792352544857612
0.0001,0.06319886927145776,28.255116696588868,0.17197079726982537,-0.22351885098743196,0.22410988027719964
0.0001,0.06337840423685101,28.216994633273703,0.18716645506571267,-0.2109123434704827,0.25205826078243265
0.0001,0.06355793914031649,28.157038391224866,0.17362348906619732,-0.20219378427787404,0.2241270044345499
0.0001,0.06373747398167877,28.18052631578947,0.14749670690397246,-0.12842105263158032,0.24011628966891144
0.0001,0.06391700876076249,28.177132486388388,0.12408591474430128,-0.15099818511796315,0.2960795232931536
0.0001,0.06409654347739224,28.194086956521737,0.15362773851660624,-0.14956521739130935,0.3192490242875426
0.0001,0.06427607813139267,28.214516129032255,0.13211191913879045,-0.12204301075268731,0.2817109107630749
0.0001,0.06445561272258835,28.303411131059242,0.16666253015343313,-0.12854578096948543,0.30320518224667975
0.0001,0.0646351472508039,28.31968911917098,0.20263778463915086,-0.1816925734024224,0.2980328215993379
0.0001,0.06481468171586394,28.24910394265233,0.19061901059305658,-0.2919354838709687,0.29657245796985426
0.0001,0.06499421611759303,28.22253032928943,0.18538718639623844,-0.2831889081455792,0.2735459113101516
0.0001,0.06517375045581586,28.220142602495542,0.21121490353099817,-0.25365418894830327,0.2600077625599536
0.0001,0.065353284730357,28.273846153846154,0.19781818172020113,-0.11794871794871753,0.25265813107832397
0.0001,0.06553281894104104,28.291868512110728,0.19904925118875952,-0.07145328719722599,0.271130009667701
0.0001,0.06571235308769265,28.304852686308493,0.2535635209942384,-0.0892547660311962,0.3154937837188885
0.0001,0.0658918871701364,28.28411867364747,0.24254497675909975,-0.15794066317626587,0.3313748280582023
0.0001,0.0660714211881969,28.191206896551726,0.26805044381232956,-0.30948275862068186,0.3533066579199075
0.0001,0.06625095514169878,28.109677419354842,0.18842166149823503,-0.356027164685905,0.32956888543774904
0.0001,0.06643048903046667,28.13580034423408,0.16602372524275585,-0.2955249569707412,0.3089284148516742
0.0001,0.06661002285432516,28.14732297063903,0.1354460701328089,-0.28531951640760056,0.2740321499702932
0.0001,0.06678955661309885,28.2263698630137,0.15999932562192656,-0.2046232876712324,0.2115302733180731
0.0001,0.06696909030661238,28.237649063032364,0.1906504184414947,-0.22759795570699026,0.21512575552467827
0.0001,0.06714862393469034,28.242928452579037,0.17915428170959652,-0.20249584026622003,0.23867454820880124
0.0001,0.0673281574971574,28.21095890410959,0.19721508234225532,-0.15496575342465846,0.2546974355653107
0.0001,0.0675076909938381,28.197785349233392,0.27618501406417345,-0.13713798977853386,0.32049599840221177
0.0001,0.06768722442455713,28.18153078202995,0.3015822020734757,-0.15407653910149932,0.3445155702629545
0.0001,0.06786675778913906,28.130169491525425,0.25413308599020085,-0.24101694915254157,0.3240177962984307
0.0001,0.0680462910874085,28.144592346089848,0.2196924870297015,-0.33078202995008255,0.35535912036909567
0.0001,0.06822582431919011,28.151965811965812,0.16041521476390813,-0.37931623931623903,0.3437897534108723
0.0001,0.06840535748430847,28.18428805237316,0.17095425802747938,-0.29296235679214533,0.32561283275543706
0.0001,0.06858489058258821,28.175742574257423,0.20654536159363324,-0.22986798679868414,0.28117964512563154
0.0001,0.06876442361385397,28.06855241264559,0.1731117879273262,-0.25524126455907137,0.2601863433894185
0.0001,0.06894395657793032,28.038016528925617,0.1450708688799789,-0.24661157024793923,0.24416955012796307
0.0001,0.06912348947464192,28.093874172185423,0.16474308610043856,-0.17731788079471045,0.23897428074015464
0.0001,0.06930302230381337,28.2064829821718,0.14592687412036504,-0.09513776337114876,0.22755480981840656
0.0001,0.06948255506526929,28.251247920133114,0.11766209755685521,-0.06322795341098342,0.1886373912603209
0.0001,0.06966208775883433,28.24306688417618,0.1712592221904071,-0.07210440456769973,0.24668448869465553
0.0001,0.06984162038433307,28.287987012987013,0.24270235187859704,-0.026298701298703264,0.322577965932609
0.0001,0.07002115294159017,28.27192118226601,0.27762572513951167,-0.04515599343185883,0.380132355912569
0.0001,0.07020068543043022,28.275120385232743,0.2523876843137396,-0.07014446227929483,0.3669888484463118
0.0001,0.07038021785067781,28.247359735973596,0.20626726069880888,-0.16914191419141744,0.3049357164284811
0.0001,0.07055975020215764,28.201123595505617,0.17988280721513616,-0.19743178170145015,0.28242566037297073
0.0001,0.07073928248469431,28.18372827804107,0.12970753864615223,-0.2589257503949476,0.231281832964892
0.0001,0.07091881469811243,28.152045826513916,0.14854438496425532,-0.28985270049099654,0.2535287533748333
0.0001,0.0710983468422366,28.146974522292993,0.12492045828236421,-0.2780254777070077,0.18694633727269835
0.0001,0.07127787891689147,28.16775777414075,0.16670702025858944,-0.20474631751228145,0.23602839426643718
0.0001,0.07145741092190165,28.144341085271314,0.18556326127579262,-0.13426356589147304,0.25543829594285117
0.0001,0.0716369428570918,28.161980830670927,0.1944965425446299,-0.14504792332268224,0.26167967573372536
0.0001,0.07181647472228651,28.227040000000006,0.18095773650127753,-0.08191999999998956,0.22254832463981664
0.0001,0.07199600651731043,28.25413416536661,0.12921131499428928,-0.010764430577221873,0.17498066330329098
0.0001,0.07217553824198816,28.20016025641026,0.13603957023416413,-0.027083333333330017,0.19336282389544554
0.0001,0.07235506989614432,28.20186625194401,0.19502952904769774,-0.037325038880254624,0.26093123316538736
0.0001,0.07253460147960356,28.182034976152625,0.21435683479008225,-0.15007949125596198,0.29241694518546585
0.0001,0.07271413299219052,28.129857819905208,0.15723490373156335,-0.23775671406003696,0.2618793511932692
0.0001,0.07289366443372979,28.10536809815951,0.16745495421869633,-0.250306748466258,0.2620711943850796
0.0001,0.07307319580404602,28.070839936608557,0.203588021650476,-0.2763866877971459,0.29874499209517713
0.0001,0.07325272710296384,28.02488479262673,0.2129287150893919,-0.29831029185868374,0.24752164058928658
0.0001,0.07343225833030785,28.086867088607598,0.13535363561267674,-0.2213607594936704,0.19332212174886906
0.0001,0.07361178948590272,28.17882534775889,0.13394710292441336,-0.13013910355486402,0.22310866704707483
0.0001,0.07379132056957305,28.20702290076336,0.15662693564586203,-0.11083969465648735,0.2672122112282654
0.0001,0.07397085158114348,28.19319938176198,0.1765662246167424,-0.13013910355486757,0.2621210737753563
0.0001,0.07415038252043864,28.173302469135802,0.17772130500941338,-0.09398148148147811,0.2450837385554663
0.0001,0.07432991338728318,28.12998454404946,0.1339923946039971,-0.11561051004636624,0.22162873794505192
0.0001,0.07450944418150168,28.113263785394928,0.11852439434288395,-0.14500745156483674,0.21244362973489606
0.0001,0.0746889749029188,28.156481481481485,0.0908299301307652,-0.13549382716048797,0.22591770375610304
0.0001,0.0748685055513592,28.134254992319505,0.0913822289780954,-0.19493087557604127,0.1791399535459481
0.0001,0.07504803612664747,28.068721109399075,0.15393860703616608,-0.25023112480739584,0.21493496997387063
0.0001,0.07522756662860826,28.02970149253731,0.16742443759359188,-0.3767164179104512,0.2205316688708461
0.0001,0.07540709705706622,28.000751879699248,0.19201806357795848,-0.40827067669173545,0.24560239857780364
0.0001,0.07558662741184592,27.969079939668177,0.22616011503987002,-0.40256410256410646,0.2864741026458043
0.0001,0.07576615769277208,28.05291479820628,0.18489045373075438,-0.2563527653213704,0.23435721995199618
0.0001,0.07594568789966928,28.092598187311175,0.1807647193296762,-0.15000000000000213,0.21548776499447742
0.0001,0.07612521803236218,28.11031390134529,0.15836475933279862,-0.14020926756353091,0.20758559600313084
0.0001,0.07630474809067538,28.157949479940566,0.1789439433131136,-0.07191679049034505,0.21568271834314515
0.0001,0.07648427807443355,28.14111445783133,0.16931629536103418,-0.06280120481927653,0.22064280990847107
0.0001,0.07666380798346129,28.140795287187036,0.17973658410135743,-0.009278350515465661,0.226247475965365
0.0001,0.07684333781758328,28.232740740740734,0.14699618800194467,0.07259259259258855,0.19257082498199943
0.0001,0.07702286757662413,28.2,0.14275269074941613,0.02742175856930018,0.1855479742683332
0.0001,0.0772023972604085,28.127027027027026,0.14102800398141027,-0.12162162162162105,0.21370159352247126
0.0001,0.077381926868761,28.089269746646796,0.13214370685667484,-0.1964232488822617,0.2236964229511265
0.0001,0.07756145640150626,28.10085592011412,0.15837612632295048,-0.19415121255349987,0.2361099156130309
0.0001,0.07774098585846896,28.107100591715977,0.14650677269494652,-0.18210059171597592,0.22374909521591274
0.0001,0.0779205152394737,28.07843704775687,0.13115585098212726,-0.14761215629522795,0.23567292666335843
0.0001,0.07810004454434515,28.063407407407407,0.1014394073367208,-0.1395555555555532,0.2020458327181738
0.0001,0.07827957377290792,28.127007299270076,0.11253760745038807,-0.0896350364963503,0.18599617244039238
0.0001,0.07845910292498669,28.15359195402299,0.1783953430851801,-0.08951149425287142,0.2689970217454865
0.0001,0.07863863200040608,28.167103347889373,0.19906874546807085,-0.15720524017466886,0.30338476616109183
0.0001,0.07881816099899065,28.197004279600577,0.23414230589185592,-0.13951497860199424,0.3038522432727029
0.0001,0.07899768992056518,28.206666666666667,0.20071412100300443,-0.060579710144928356,0.29075324609600295
0.0001,0.07917721876495425,28.18600288600289,0.2114432432062593,-0.08672438672438076,0.26581359555713335
0.0001,0.07935674753198249,28.163203463203462,0.1731991899286738,-0.1163059163059188,0.21540633321978417
0.0001,0.07953627622147458,28.1683284457478,0.127577442436252,-0.1272727272727252,0.17075408046320795
0.0001,0.07971580483325512,28.250627615062758,0.14755644050899275,-0.0771269177126932,0.20615729812095374
0.0001,0.07989533336714875,28.250502152080344,0.2100708717679121,-0.04447632711621097,0.2631719640017518
0.0001,0.08007486182298014,28.19137199434229,0.2521119101620293,-0.08571428571428896,0.27584919796805896
0.0001,0.08025439020057394,28.17749287749288,0.21853653298243939,-0.10398860398860421,0.24478671605855498
0.0001,0.08043391849975479,28.174524158125912,0.2443953407338263,-0.10556368960468987,0.29482978238338203
0.0001,0.08061344672034731,28.19353507565337,0.15854399632471253,-0.037826685006876914,0.22919317431543185
0.0001,0.0807929748621762,28.154761904761905,0.13350836203901448,-0.08627450980392126,0.24685302060394518
0.0001,0.08097250292506604,28.188920056100983,0.15774261573176868,-0.05063113604488123,0.2752529724443776
0.0001,0.0811520309088415,28.24073550212164,0.22658999446957873,0.01103253182461117,0.2785660333002647
0.0001,0.08133155881332725,28.207475317348376,0.2341635491953615,-0.006629055007056905,0.2685890631893655
0.0001,0.08151108663834794,28.230138888888888,0.1755195660192251,0.028888888888893405,0.21423718035120023
0.0001,0.08169061438372817,28.19730496453901,0.15847653813096446,0.012340425531920829,0.22348025274948258
0.0001,0.08187014204929265,28.173662551440334,0.20750899305598997,-0.011522633744849742,0.2510342035444559
0.0001,0.08204966963486597,28.150966850828723,0.24337867081246153,-0.016436464088407376,0.2780444376150557
0.0001,0.08222919714027281,28.16912378303199,0.24464862208536312,-0.06314325452016689,0.27085258712684424
0.0001,0.08240872456533782,28.157538035961274,0.18017140304212603,-0.14702627939142232,0.25328599785461153
0.0001,0.08258825190988565,28.130422535211267,0.12298315404697058,-0.18211267605633452,0.1981021339248116
0.0001,0.08276777917374095,28.102721088435374,0.14286264971554288,-0.17619047619047734,0.24168202137056136
0.0001,0.08294730635672835,28.104576976421633,0.16412543870967483,-0.17323162274618653,0.2563392353402127
0.0001,0.08312683345867254,28.154409769335142,0.1838690305685456,-0.13609226594301305,0.25489487896958213
0.0001,0.08330636047939813,28.16835616438356,0.20068231332211534,-0.09684931506849637,0.24561429912991858
0.0001,0.08348588741872982,28.167578659370726,0.23198630105555187,-0.03242134062927349,0.2664890785161592
0.0001,0.08366541427649223,28.16406460296097,0.18981171355242596,-0.030417227456254636,0.2547539304408317
0.0001,0.08384494105251003,28.177839335180057,0.22744406602632042,-0.04626038781163189,0.269583314829519
0.0001,0.08402446774660784,28.169418132611632,0.2231276835900534,-0.10419485791611294,0.27662758695676726
0.0001,0.08420399435861034,28.167794316644112,0.2081980736640071,-0.16197564276049192,0.2621525937578821
0.0001,0.0843835208883422,28.2243641231593,0.2261568415622902,-0.10977242302543644,0.29550483531067046
0.0001,0.08456304733562804,28.297715053763444,0.18118483973479452,0.05483870967742277,0.25336524195672394
0.0001,0.08474257370029256,28.35907230559345,0.1503059013111438,0.14160982264665378,0.2532304052780649
0.0001,0.08492209998216037,28.350067476383266,0.18198039053559217,0.11646423751686896,0.2725308554632797
0.0001,0.08510162618105613,28.36984126984127,0.18362361254839688,0.0817460317460359,0.2917564859484327
0.0001,0.08528115229680455,28.34105960264901,0.12859590302862037,0.031788079470203456,0.26053656852569396
0.0001,0.08546067832923022,28.28254397834912,0.15370814139225716,-0.014073071718538444,0.2556418780392183
0.0001,0.08564020427815787,28.196476964769648,0.20019654563486863,-0.11395663956639623,0.2402691213337904
0.0001,0.0858197301434121,28.155671447196873,0.18685432909712993,-0.12438070404171597,0.23473996061593652
0.0001,0.0859992559248176,28.154739652870497,0.11959882209278885,-0.15834445927903573,0.20764315717225446
0.0001,0.08617878162219897,28.115243101182653,0.13751760294265503,-0.18028909329829546,0.2447354239287078
0.0001,0.08635830723538095,28.1368700265252,0.1906567753329337,-0.15384615384614975,0.2843079415627941
0.0001,0.08653783276418814,28.172549019607846,0.2262805132808499,-0.13006535947712194,0.2878051716395605
0.0001,0.08671735820844528,28.24366013071895,0.15783273081722046,-0.11359477124183215,0.20441556555144252
0.0001,0.08689688356797694,28.269973190348527,0.11858869846089354,-0.09999999999999787,0.19392961117304047
0.0001,0.08707640884260782,28.232258064516127,0.126346236540476,-0.2086451612903275,0.1920414887527188
0.0001,0.08725593403216259,28.167603748326638,0.1627294171684598,-0.25421686746987504,0.21995688144977743
0.0001,0.0874354591364659,28.111601513240856,0.1684018786935881,-0.3058007566204317,0.21161432610159883
0.0001,0.08761498415534243,28.117571059431526,0.19592885877576702,-0.19651162790697185,0.23603519672367845
0.0001,0.08779450908861683,28.13134130146083,0.20471648920599567,-0.13439575033199702,0.2532922641005721
0.0001,0.08797403393611375,28.09128738621586,0.22119922571096293,-0.15643693107932677,0.2794695686739841
0.0001,0.08815355869765787,28.049479166666668,0.2190079394429338,-0.2140624999999936,0.290145657379163
0.0001,0.08833308337307387,28.101925545571248,0.21514793153120504,-0.20526315789473415,0.281148556523345
0.0001,0.0885126079621864,28.079897567221508,0.1856542893024141,-0.22202304737516698,0.2292934637782898
0.0001,0.08869213246482013,28.086179921773144,0.18908820330135256,-0.24680573663624372,0.21312942963005782
0.0001,0.08887165688079972,28.087593984962403,0.16215504952479284,-0.2991228070175467,0.22254922909522654
0.0001,0.08905118120994983,28.122222222222224,0.1535636180332426,-0.2439215686274494,0.2127819511665407
0.0001,0.08923070545209516,28.145397225725095,0.16817679772258615,-0.1904161412358114,0.2485191308276282
0.0001,0.08941022960706034,28.21858974358974,0.17674112717725474,-0.1183333333333394,0.24274621152295
0.0001,0.08958975367467005,28.24891443167305,0.2166936437534234,-0.08365261813538183,0.2750856167579889
0.0001,0.08976927765474899,28.23199498117943,0.22822217438432696,-0.10664993726473426,0.2775423094237139
0.001,0.0026931878815464843,2698.756,28.608415265443785,110.6599999999994,42.58712537842713
0.001,0.002872733725812116,2239.3360000000002,19.792485038481058,80.76400000000012,28.20891915685363
0.001,0.0030522795672704973,1860.226666666667,10.32522047109776,62.289999999999964,14.985787711395089
0.001,0.003231825405746172,1561.1096774193547,12.936289895277756,43.12580645161279,18.386578657112654
0.001,0.00341137124106369,1337.7451612903228,11.255554300031212,41.38387096774204,15.170534244390405
0.001,0.003590917073047598,1162.81875,13.310385688922137,30.38124999999991,15.678588106090944
0.001,0.0037704629015224414,1008.3972972972973,12.419217712483466,24.55675675675684,14.884932400376256
0.001,0.003950008726312768,888.4085714285713,7.826319279810514,18.09428571428566,9.193467512207933
0.001,0.004129554547243124,786.95,5.7376786935120005,14.519444444444503,7.607927659460308
0.001,0.004309100364138058,696.0692307692309,4.84038525206679,8.192307692307963,6.872826654269537
0.001,0.004488646176822116,624.253488372093,4.920948366782498,9.244186046511572,9.176195188609247
0.001,0.004668191985119845,556.7311111111112,7.26161190145557,9.542222222222335,10.537086532461842
0.001,0.004847737788855794,504.5666666666666,4.811866473311336,5.449999999999932,8.073979439593675
0.001,0.005027283587854505,460.51395348837207,5.855668487399362,5.630232558139426,7.532209186541718
0.001,0.005206829381940531,415.5897959183673,5.376646324396335,6.085714285714289,7.89124589440511
0.001,0.005386375170938414,377.975,3.492064416485484,3.404166666666697,4.709632932736096
0.001,0.0055659209546727074,347.188679245283,4.8050866011503555,4.4075471698112665,5.879344587040754
0.001,0.005745466732967952,318.16470588235296,3.5815774512890037,0.5000000000000568,4.339306060388242
0.001,0.005925012505648698,291.4698113207547,1.7568347942103133,-1.8867924528302638,3.274624923153747
0.001,0.006104558272539492,269.98275862068965,2.7111760592494427,-0.5344827586206975,4.350331762602612
0.001,0.006284104033464883,251.79056603773589,2.942627499999914,-1.069811320754667,4.2725801642820675
0.001,0.006463649788249417,235.5322033898305,2.7532561485846108,0.3661016949152156,3.7162964021426284
0.001,0.00664319553671764,221.22758620689655,2.554772177690509,-0.18275862068963988,3.2339202510643945
0.001,0.006822741278694103,204.99538461538464,2.5166997267827522,-1.1553846153845768,3.157984901651529
0.001,0.00700228701400335,191.57460317460317,1.893974745770118,-1.2031746031746309,2.6094369120036807
0.001,0.007181832742469929,180.12833333333333,1.946207851181871,-1.3400000000000034,3.2568346937208377
0.001,0.007361378463918388,169.5840579710145,2.763004994087334,-1.149275362318832,4.058950451159088
0.001,0.007540924178173277,159.29253731343286,2.6094418754415356,-1.494029850746216,3.9884118733605183
0.001,0.0077204698850591395,150.75479452054796,2.1234683970802126,-1.620547945205459,3.045693488710383
0.001,0.007900015584400526,142.75571428571428,2.0875378525235493,-1.5885714285714414,2.734831263683647
0.001,0.008079561276021984,135.36086956521737,1.985363900464628,-2.2202898550724797,3.0898326398845235
0.001,0.008259106959748058,128.29066666666668,0.9344146117560452,-2.9653333333333194,2.5265284043075344
0.001,0.008438652635403299,122.30675675675677,1.5356376461506667,-3.4567567567567323,2.3508022036598204
0.001,0.008618198302812255,116.32405063291142,1.7930879054004478,-3.7189873417721344,2.484235829347917
0.001,0.008797743961799472,111.24285714285716,1.402958707671377,-3.2012987012986684,1.759995189278318
0.001,0.008977289612189498,106.02000000000001,1.4008702189142568,-3.019999999999982,1.8734587667913234
0.001,0.009156835253806886,101.46219512195123,1.5577085666407857,-2.7231707317073273,1.6331198996949257
0.001,0.009336380886476174,97.84810126582278,1.445035260033938,-2.087341772151902,1.6896382522584692
0.001,0.009515926510021916,94.07701149425287,1.0248858808828671,-1.7850574712643663,1.4147184150739407
0.001,0.009695472124268665,90.51951219512196,1.2461982639316167,-2.049999999999983,1.5609970463470433
0.001,0.00987501772904096,86.91052631578945,1.2995226057189355,-2.149473684210534,1.59568184611621
0.001,0.010054563324163353,83.87471264367817,1.0805875444135462,-2.36666666666666,1.4398812541876695
0.001,0.010234108909460395,81.03076923076924,0.8201778489446939,-2.5197802197802304,1.3499341403596854
0.001,0.01041365448475663,78.23695652173913,0.8503279696411895,-2.8489130434782624,1.3729448466649583
0.001,0.010593200049876609,75.56774193548387,0.9278118228328786,-3.2215053763440835,1.5781268799034653
0.001,0.010772745604644876,73.45858585858585,1.0985534635493297,-2.4131313131313163,1.6651431665558818
0.001,0.010952291148885985,71.18469387755103,0.9625370171425932,-2.5316326530612088,1.4971877705631145
0.001,0.011131836682424486,68.74949494949495,1.0586012798635804,-2.6646464646464665,1.5163483488541516
0.001,0.01131138220508492,66.60495049504951,1.300686026222106,-2.945544554455452,1.6069075112859055
0.001,0.01149092771669184,64.6734693877551,1.2999054846618627,-3.1479591836734784,1.6694778804068073
0.001,0.011670473217069797,62.97889908256881,0.9717761884943577,-3.1596330275229363,1.2736608398704696
0.001,0.011850018706043337,61.567326732673266,0.8274888342495714,-3.1900990099009903,1.2584022091486031
0.001,0.012029564183437012,60.11869158878504,0.9977269125632751,-3.0233644859813182,1.4773087900797255
0.001,0.012209109649075364,59.15438596491229,0.908368805799546,-2.5289473684210506,1.363687550919784
0.001,0.012388655102782944,57.950476190476195,0.8945772636978921,-2.4019047619047598,1.1659710268157633
0.001,0.012568200544384307,56.58495575221239,0.7355622108266195,-2.4433628318584013,0.9406729986268223
0.001,0.012747745973703997,55.24074074074074,0.7905585703938534,-2.5462962962962905,1.011863781720276
0.001,0.012927291390566566,53.92231404958678,0.9733502432272692,-2.7371900826446236,1.2536293871222688
0.001,0.01310683679479656,52.658119658119666,1.043554392955267,-2.828205128205127,1.1822922794162039
0.001,0.013286382186218531,51.56324786324787,0.8391704401015198,-2.798290598290599,0.9699292016157387
0.001,0.013465927564657023,50.7625,0.7038214143750937,-2.3741666666666674,0.8887760779105166
0.001,0.0136454729299366,50.132231404958674,0.5946164690832093,-1.76942148760331,0.8837756241663718
0.001,0.013825018281881792,49.596,0.6637710448644012,-1.592000000000013,0.8409936979542911
0.001,0.014004563620317162,48.875,0.7564078118169945,-1.5125000000000028,1.0525052784239568
0.001,0.014184108945067258,48.0056,0.8664044321217521,-1.7280000000000015,1.0844831395645895
0.001,0.014363654255956624,47.02595419847328,0.8318943736660479,-1.87022900763359,0.942198745902243
0.001,0.014543199552809815,46.11031746031746,0.8459621312078028,-1.9190476190476247,0.8848939422263595
0.001,0.01472274483545138,45.43703703703704,0.7292290684646265,-1.8644444444444375,0.8305884010193462
0.001,0.014902290103705869,44.83307086614174,0.7880847430031678,-1.831496062992123,0.8941360069685539
0.001,0.015081835357397825,44.24962962962963,0.7558173112305724,-1.7777777777777715,0.9436763761377489
0.001,0.015261380596351811,43.55797101449276,0.6858304229471651,-1.8652173913043413,0.8911641223500103
0.001,0.015440925820392372,42.92773722627738,0.5711971495028512,-1.9277372262773724,0.850753333824811
0.001,0.015620471029344052,42.307913669064746,0.5844968445209714,-1.9014388489208613,0.7214737001343028
0.001,0.01580001622303141,41.96363636363636,0.5147369098074128,-1.6840909090909193,0.7295816410671244
0.001,0.015979561401278992,41.45099337748344,0.42647618339459553,-1.6298013245033118,0.7898041676378745
0.001,0.01615910656391135,40.91438848920863,0.2533446878719271,-1.7719424460431696,0.6386094729167433
0.001,0.016338651710753032,40.29793103448276,0.39498400756292706,-1.8337931034482722,0.5455712951118818
0.001,0.016518196841628596,39.87945205479452,0.46733414274574936,-1.7835616438356183,0.6394781133546188
0.001,0.016697741956362592,39.50544217687075,0.6500856958213089,-1.4639455782312822,0.7718873487329778
0.001,0.016877287054779554,39.34705882352942,0.7657076841112221,-1.1921568627450867,0.8587633408735101
0.001,0.01705683213670406,39.05205479452055,0.6330130909218237,-1.1253424657534197,0.7058228317145075
0.001,0.01723637720196064,38.89602649006623,0.4592136262249047,-1.0417218543046332,0.5375203411852236
0.001,0.01741592225037385,38.5,0.36209432165271926,-1.0855345911949712,0.4817848163976667
0.001,0.017595467281768244,38.07385620915033,0.37096383313184095,-1.235294117647058,0.5834013435023334
0.001,0.01777501229596838,37.69259259259259,0.31699559361482504,-1.348148148148148,0.5947555690050653
0.001,0.017954557292798802,37.433333333333344,0.4986037148751361,-1.1725490196078354,0.6715513729628375
0.001,0.01813410227208406,37.15029940119761,0.6015532621686114,-1.03892215568861,0.6720561253498742
0.001,0.018313647233648707,36.848765432098766,0.6248136439137019,-0.888271604938268,0.7325184086573182
0.001,0.018493192177317295,36.44649681528662,0.540354552038455,-1.217197452229314,0.652163673548867
0.001,0.018672737102914377,36.01952662721894,0.436420518476365,-1.5248520710059097,0.5327156200686892
0.001,0.018852282010264506,35.61358024691358,0.4337112769194648,-1.8240740740740762,0.48691653831819176
0.001,0.019031826899192233,35.42114285714286,0.4156847313988046,-1.8891428571428506,0.5683867611088753
0.001,0.019211371769522114,35.331952662721896,0.36920848438221043,-1.646745562130171,0.5384657649872207
0.001,0.019390916621078693,35.27784431137725,0.45192089252144463,-1.229940119760471,0.6647353909245202
0.001,0.019570461453686527,35.12674418604651,0.3791553620019063,-1.002325581395354,0.6217538740817443
0.001,0.019750006267170172,34.95260115606936,0.3369679443249232,-0.928901734104052,0.601006261902663
0.001,0.01992955106135417,34.866298342541434,0.33155432189592493,-0.8038674033149178,0.6189662815164034
0.001,0.020109095836063087,34.68238636363636,0.36718307650786214,-0.759090909090915,0.7342241470698875
0.001,0.020288640591121464,34.51564245810056,0.3346555240511915,-0.7430167597765305,0.6637431084517446
0.001,0.020468185326353867,34.375401069518716,0.3624532499156163,-0.7117647058823593,0.7416433698505154
0.001,0.02064773004158484,34.20220994475138,0.4066328368852545,-0.6928176795580114,0.702427906064659
0.001,0.020827274736638934,33.90166666666667,0.5816167865693207,-0.8227777777777732,0.7423197291237202
0.001,0.021006819411340708,33.55945945945946,0.5093902741749217,-1.1010810810810767,0.6446817891050266
0.001,0.021186364065514718,33.2968253968254,0.3376760034176322,-1.245502645502647,0.48822362487474563
0.001,0.021365908698985504,33.205789473684206,0.3670987548949138,-1.007894736842104,0.5769950335134894
0.001,0.021545453311577638,32.956084656084656,0.40900566047629316,-1.084656084656082,0.6306918255620504
0.001,0.02172499790311566,32.88864864864865,0.4122251613350012,-0.9962162162162187,0.6948595561520099
0.001,0.02190454247342413,32.682474226804125,0.380740506091957,-1.0721649484536044,0.759355158803066
0.001,0.022084087022327597,32.57487922705314,0.43540481512090823,-1.1004830917874457,0.7697451806401772
0.001,0.022263631549650626,32.62539682539682,0.4600485743902416,-0.8888888888888999,0.7490336990558688
0.001,0.022443176055217763,32.6231527093596,0.47952698388437004,-0.840394088669953,0.6512967332821628
0.001,0.022622720538853558,32.53736842105263,0.4803879434137447,-0.9431578947368422,0.5543706971026223
0.001,0.02280226500038257,32.47853658536586,0.2886341916841262,-0.9419512195121911,0.40297672873518325
0.001,0.022981809439629363,32.433816425120774,0.18165535980878114,-0.8777777777777729,0.4340576349742365
0.001,0.02316135385641848,32.118686868686865,0.29072884778158375,-1.018181818181823,0.4480950849801357
0.001,0.02334089825057447,31.927014218009482,0.30031990310972023,-1.1033175355450169,0.4604206252228849
0.001,0.023520442621921905,31.886206896551734,0.2500935300292789,-1.047290640394074,0.4520262109725098
0.001,0.023699986970285327,31.847926267281103,0.2660068145562018,-0.8852534562211929,0.5147135379232018
0.001,0.023879531295489306,31.83679245283019,0.3040986190305741,-0.843396226415102,0.5201228392300992
0.001,0.02405907559735838,31.695024875621886,0.33606256275887253,-0.8686567164179131,0.5289430011804698
